asset_id,file_path,file_name,file_type,category,scene,description,resolution,duration,quality_score,brand_fit_score,usage_priority,recommended_section,usage_role,issues,ai_edit_needed,notes,status,review_status,creative_grade,review_summary,reviewed_at,commercial_clearance,clearance_basis
AST-0137,01_INPUT(입력_원본)/02_KOREA_TOUR(코리아투어_프로젝트)/invitation/envelope/안내형 봉투) XXX STUDIO_KOREA TOUR(165x165).ai,안내형 봉투) XXX STUDIO_KOREA TOUR(165x165).ai,ai,패키지,INVITATION,승인된 COPY PLAN에 따라 복사한 원본 사본. 심층 품질 평가는 아직 진행하지 않음.,UNREVIEWED,UNREVIEWED,HIGH,HIGH,A,INVITATION,NARRATIVE / DETAIL,KOREA TOUR 표기·심볼의 사용 조건 확인 필요.,YES - 문구·규격 확정 후 재조판,"초대장·티켓·패키지 첫 배치 검토. 흰 바탕의 검정 INVITATION·REPUBLIC OF KOREA TOUR 타입, X 코너와 대각 격자 모티프를 갖는 대표 초대장.",A,REVIEWED,A,"초대장·티켓·패키지 첫 배치 검토. 흰 바탕의 검정 INVITATION·REPUBLIC OF KOREA TOUR 타입, X 코너와 대각 격자 모티프를 갖는 대표 초대장.",2026-08-09,,UNKNOWN
AST-0138,01_INPUT(입력_원본)/02_KOREA_TOUR(코리아투어_프로젝트)/invitation/envelope/안내형 봉투) XXX STUDIO_KOREA TOUR.ai,안내형 봉투) XXX STUDIO_KOREA TOUR.ai,ai,패키지,INVITATION,승인된 COPY PLAN에 따라 복사한 원본 사본. 심층 품질 평가는 아직 진행하지 않음.,UNREVIEWED,UNREVIEWED,HIGH,HIGH,B,INVITATION / PACKAGE,DETAIL / NARRATIVE,상업사용 전 QR·사진·인쇄/규격 확인 필요.,NO,초대장·티켓·패키지 첫 배치 검토. 브랜드의 여행 시스템 언어를 보조하는 완성·준완성 패키지 자산.,B,REVIEWED,B,초대장·티켓·패키지 첫 배치 검토. 브랜드의 여행 시스템 언어를 보조하는 완성·준완성 패키지 자산.,2026-08-09,,UNKNOWN
AST-0139,01_INPUT(입력_원본)/02_KOREA_TOUR(코리아투어_프로젝트)/invitation/seal_sticker/circle10x10x2.ai,circle10x10x2.ai,ai,패키지,INVITATION,승인된 COPY PLAN에 따라 복사한 원본 사본. 심층 품질 평가는 아직 진행하지 않음.,UNREVIEWED,UNREVIEWED,DERIVED / EXCLUDED,N/A,EXCLUDE,ARCHIVE ONLY,EXCLUDE,"원본 보존, 현재 와디즈 상세페이지 사용 제외.",NO,초대장·티켓·패키지 첫 배치 검토. 빈 칼선·규격 템플릿 또는 대표 원본의 PNG/색상/작업 파생본.,EXCLUDE,REVIEWED,EXCLUDE,초대장·티켓·패키지 첫 배치 검토. 빈 칼선·규격 템플릿 또는 대표 원본의 PNG/색상/작업 파생본.,2026-08-09,,UNKNOWN
AST-0140,01_INPUT(입력_원본)/02_KOREA_TOUR(코리아투어_프로젝트)/invitation/seal_sticker/circle25x25x2.ai,circle25x25x2.ai,ai,패키지,INVITATION,승인된 COPY PLAN에 따라 복사한 원본 사본. 심층 품질 평가는 아직 진행하지 않음.,UNREVIEWED,UNREVIEWED,DERIVED / EXCLUDED,N/A,EXCLUDE,ARCHIVE ONLY,EXCLUDE,"원본 보존, 현재 와디즈 상세페이지 사용 제외.",NO,초대장·티켓·패키지 첫 배치 검토. 빈 칼선·규격 템플릿 또는 대표 원본의 PNG/색상/작업 파생본.,EXCLUDE,REVIEWED,EXCLUDE,초대장·티켓·패키지 첫 배치 검토. 빈 칼선·규격 템플릿 또는 대표 원본의 PNG/색상/작업 파생본.,2026-08-09,,UNKNOWN
AST-0141,01_INPUT(입력_원본)/02_KOREA_TOUR(코리아투어_프로젝트)/invitation/seal_sticker/스티커) XXX STUDIO_초대장_봉인(25).ai,스티커) XXX STUDIO_초대장_봉인(25).ai,ai,패키지,INVITATION,승인된 COPY PLAN에 따라 복사한 원본 사본. 심층 품질 평가는 아직 진행하지 않음.,UNREVIEWED,UNREVIEWED,HIGH,HIGH,B,INVITATION / PACKAGE,DETAIL / NARRATIVE,상업사용 전 QR·사진·인쇄/규격 확인 필요.,NO,초대장·티켓·패키지 첫 배치 검토. 브랜드의 여행 시스템 언어를 보조하는 완성·준완성 패키지 자산.,B,REVIEWED,B,초대장·티켓·패키지 첫 배치 검토. 브랜드의 여행 시스템 언어를 보조하는 완성·준완성 패키지 자산.,2026-08-09,,UNKNOWN
AST-0142,01_INPUT(입력_원본)/02_KOREA_TOUR(코리아투어_프로젝트)/invitation/seal_sticker/스티커) XXX STUDIO_초대장_봉인.ai,스티커) XXX STUDIO_초대장_봉인.ai,ai,패키지,INVITATION,승인된 COPY PLAN에 따라 복사한 원본 사본. 심층 품질 평가는 아직 진행하지 않음.,UNREVIEWED,UNREVIEWED,VERIFY NEEDED,VERIFY NEEDED,HOLD,INVITATION / PACKAGE,DETAIL / NARRATIVE,실물 규격·인쇄 사양 또는 원본 아트보드 확인 필요.,NO,초대장·티켓·패키지 첫 배치 검토. 실제 아트보드 또는 규격·권리 확인 전에는 창작적 우선순위를 확정하지 않는 HOLD 자산.,HOLD,REVIEWED,HOLD,초대장·티켓·패키지 첫 배치 검토. 실제 아트보드 또는 규격·권리 확인 전에는 창작적 우선순위를 확정하지 않는 HOLD 자산.,2026-08-09,,UNKNOWN
AST-0143,01_INPUT(입력_원본)/02_KOREA_TOUR(코리아투어_프로젝트)/ticket_package/ticket_card/PET 명함) XXX STUDIO_KOREA TOUR_SEOUL_비행기 티켓(레스터화).ai,PET 명함) XXX STUDIO_KOREA TOUR_SEOUL_비행기 티켓(레스터화).ai,ai,패키지,INVITATION,승인된 COPY PLAN에 따라 복사한 원본 사본. 심층 품질 평가는 아직 진행하지 않음.,UNREVIEWED,UNREVIEWED,HIGH,HIGH,A,TICKET / EXPERIENCE,NARRATIVE / PROOF,2024/SS·QR·지도·상표 관계를 재검증해야 함.,YES - QR·시즌·사실값 갱신,"초대장·티켓·패키지 첫 배치 검토. XXX→KOR, 비행기·세계지도·DAY/NIGHT QR를 갖는 세로 보딩패스. KOREA TOUR의 핵심 증거물.",A,REVIEWED,A,"초대장·티켓·패키지 첫 배치 검토. XXX→KOR, 비행기·세계지도·DAY/NIGHT QR를 갖는 세로 보딩패스. KOREA TOUR의 핵심 증거물.",2026-08-09,,UNKNOWN
AST-0144,01_INPUT(입력_원본)/02_KOREA_TOUR(코리아투어_프로젝트)/ticket_package/ticket_card/PET 명함) XXX STUDIO_KOREA TOUR_SEOUL_비행기 티켓.ai,PET 명함) XXX STUDIO_KOREA TOUR_SEOUL_비행기 티켓.ai,ai,패키지,INVITATION,승인된 COPY PLAN에 따라 복사한 원본 사본. 심층 품질 평가는 아직 진행하지 않음.,UNREVIEWED,UNREVIEWED,VERIFY NEEDED,VERIFY NEEDED,HOLD,INVITATION / PACKAGE,DETAIL / NARRATIVE,실물 규격·인쇄 사양 또는 원본 아트보드 확인 필요.,NO,초대장·티켓·패키지 첫 배치 검토. 실제 아트보드 또는 규격·권리 확인 전에는 창작적 우선순위를 확정하지 않는 HOLD 자산.,HOLD,REVIEWED,HOLD,초대장·티켓·패키지 첫 배치 검토. 실제 아트보드 또는 규격·권리 확인 전에는 창작적 우선순위를 확정하지 않는 HOLD 자산.,2026-08-09,,UNKNOWN
AST-0145,01_INPUT(입력_원본)/02_KOREA_TOUR(코리아투어_프로젝트)/ticket_package/ticket_card/PET-명함)-XXX-STUDIO_KOREA-TOUR_SEOUL_비행기-티켓.png,PET-명함)-XXX-STUDIO_KOREA-TOUR_SEOUL_비행기-티켓.png,png,패키지,INVITATION,승인된 COPY PLAN에 따라 복사한 원본 사본. 심층 품질 평가는 아직 진행하지 않음.,UNREVIEWED,UNREVIEWED,DERIVED / EXCLUDED,N/A,EXCLUDE,ARCHIVE ONLY,EXCLUDE,"원본 보존, 현재 와디즈 상세페이지 사용 제외.",NO,초대장·티켓·패키지 첫 배치 검토. 빈 칼선·규격 템플릿 또는 대표 원본의 PNG/색상/작업 파생본.,EXCLUDE,REVIEWED,EXCLUDE,초대장·티켓·패키지 첫 배치 검토. 빈 칼선·규격 템플릿 또는 대표 원본의 PNG/색상/작업 파생본.,2026-08-09,,UNKNOWN
AST-0146,01_INPUT(입력_원본)/02_KOREA_TOUR(코리아투어_프로젝트)/ticket_package/ticket_card/세계지도.ai,세계지도.ai,ai,패키지,INVITATION,승인된 COPY PLAN에 따라 복사한 원본 사본. 심층 품질 평가는 아직 진행하지 않음.,UNREVIEWED,UNREVIEWED,VERIFY NEEDED,VERIFY NEEDED,HOLD,INVITATION / PACKAGE,DETAIL / NARRATIVE,실물 규격·인쇄 사양 또는 원본 아트보드 확인 필요.,NO,초대장·티켓·패키지 첫 배치 검토. 실제 아트보드 또는 규격·권리 확인 전에는 창작적 우선순위를 확정하지 않는 HOLD 자산.,HOLD,REVIEWED,HOLD,초대장·티켓·패키지 첫 배치 검토. 실제 아트보드 또는 규격·권리 확인 전에는 창작적 우선순위를 확정하지 않는 HOLD 자산.,2026-08-09,,UNKNOWN
AST-0147,01_INPUT(입력_원본)/02_KOREA_TOUR(코리아투어_프로젝트)/ticket_package/ticket_card/인쇄파일(공장용) 투명하이브리드명함_74_154_2_단면(XXX STUDIO)_최종본.ai,인쇄파일(공장용) 투명하이브리드명함_74_154_2_단면(XXX STUDIO)_최종본.ai,ai,패키지,INVITATION,승인된 COPY PLAN에 따라 복사한 원본 사본. 심층 품질 평가는 아직 진행하지 않음.,UNREVIEWED,UNREVIEWED,VERIFY NEEDED,VERIFY NEEDED,HOLD,INVITATION / PACKAGE,DETAIL / NARRATIVE,실물 규격·인쇄 사양 또는 원본 아트보드 확인 필요.,NO,초대장·티켓·패키지 첫 배치 검토. 실제 아트보드 또는 규격·권리 확인 전에는 창작적 우선순위를 확정하지 않는 HOLD 자산.,HOLD,REVIEWED,HOLD,초대장·티켓·패키지 첫 배치 검토. 실제 아트보드 또는 규격·권리 확인 전에는 창작적 우선순위를 확정하지 않는 HOLD 자산.,2026-08-09,,UNKNOWN
AST-0148,01_INPUT(입력_원본)/02_KOREA_TOUR(코리아투어_프로젝트)/ticket_package/ticket_card/투명하이브리드명함_73_154_2_단면.ai,투명하이브리드명함_73_154_2_단면.ai,ai,패키지,INVITATION,승인된 COPY PLAN에 따라 복사한 원본 사본. 심층 품질 평가는 아직 진행하지 않음.,UNREVIEWED,UNREVIEWED,VERIFY NEEDED,VERIFY NEEDED,HOLD,INVITATION / PACKAGE,DETAIL / NARRATIVE,실물 규격·인쇄 사양 또는 원본 아트보드 확인 필요.,NO,초대장·티켓·패키지 첫 배치 검토. 실제 아트보드 또는 규격·권리 확인 전에는 창작적 우선순위를 확정하지 않는 HOLD 자산.,HOLD,REVIEWED,HOLD,초대장·티켓·패키지 첫 배치 검토. 실제 아트보드 또는 규격·권리 확인 전에는 창작적 우선순위를 확정하지 않는 HOLD 자산.,2026-08-09,,UNKNOWN
AST-0149,01_INPUT(입력_원본)/02_KOREA_TOUR(코리아투어_프로젝트)/ticket_package/ticket_card/투명하이브리드명함_74_154_2_단면(XXX STUDIO).ai,투명하이브리드명함_74_154_2_단면(XXX STUDIO).ai,ai,패키지,INVITATION,승인된 COPY PLAN에 따라 복사한 원본 사본. 심층 품질 평가는 아직 진행하지 않음.,UNREVIEWED,UNREVIEWED,VERIFY NEEDED,VERIFY NEEDED,HOLD,INVITATION / PACKAGE,DETAIL / NARRATIVE,실물 규격·인쇄 사양 또는 원본 아트보드 확인 필요.,NO,초대장·티켓·패키지 첫 배치 검토. 실제 아트보드 또는 규격·권리 확인 전에는 창작적 우선순위를 확정하지 않는 HOLD 자산.,HOLD,REVIEWED,HOLD,초대장·티켓·패키지 첫 배치 검토. 실제 아트보드 또는 규격·권리 확인 전에는 창작적 우선순위를 확정하지 않는 HOLD 자산.,2026-08-09,,UNKNOWN
AST-0150,01_INPUT(입력_원본)/02_KOREA_TOUR(코리아투어_프로젝트)/ticket_package/ticket_card/투명하이브리드명함_74_154_2_단면(XXX STUDIO)_최종본.ai,투명하이브리드명함_74_154_2_단면(XXX STUDIO)_최종본.ai,ai,패키지,INVITATION,승인된 COPY PLAN에 따라 복사한 원본 사본. 심층 품질 평가는 아직 진행하지 않음.,UNREVIEWED,UNREVIEWED,VERIFY NEEDED,VERIFY NEEDED,HOLD,INVITATION / PACKAGE,DETAIL / NARRATIVE,실물 규격·인쇄 사양 또는 원본 아트보드 확인 필요.,NO,초대장·티켓·패키지 첫 배치 검토. 실제 아트보드 또는 규격·권리 확인 전에는 창작적 우선순위를 확정하지 않는 HOLD 자산.,HOLD,REVIEWED,HOLD,초대장·티켓·패키지 첫 배치 검토. 실제 아트보드 또는 규격·권리 확인 전에는 창작적 우선순위를 확정하지 않는 HOLD 자산.,2026-08-09,,UNKNOWN
AST-0151,01_INPUT(입력_원본)/02_KOREA_TOUR(코리아투어_프로젝트)/ticket_package/ticket_card/투명하이브리드명함_74_154_2_단면.ai,투명하이브리드명함_74_154_2_단면.ai,ai,패키지,INVITATION,승인된 COPY PLAN에 따라 복사한 원본 사본. 심층 품질 평가는 아직 진행하지 않음.,UNREVIEWED,UNREVIEWED,VERIFY NEEDED,VERIFY NEEDED,HOLD,INVITATION / PACKAGE,DETAIL / NARRATIVE,실물 규격·인쇄 사양 또는 원본 아트보드 확인 필요.,NO,초대장·티켓·패키지 첫 배치 검토. 실제 아트보드 또는 규격·권리 확인 전에는 창작적 우선순위를 확정하지 않는 HOLD 자산.,HOLD,REVIEWED,HOLD,초대장·티켓·패키지 첫 배치 검토. 실제 아트보드 또는 규격·권리 확인 전에는 창작적 우선순위를 확정하지 않는 HOLD 자산.,2026-08-09,,UNKNOWN
AST-0152,"01_INPUT(입력_원본)/02_KOREA_TOUR(코리아투어_프로젝트)/ticket_package/postcard/디지털엽서,상품권_102_150_1_양면.ai","디지털엽서,상품권_102_150_1_양면.ai",ai,패키지,INVITATION,승인된 COPY PLAN에 따라 복사한 원본 사본. 심층 품질 평가는 아직 진행하지 않음.,UNREVIEWED,UNREVIEWED,VERIFY NEEDED,VERIFY NEEDED,HOLD,INVITATION / PACKAGE,DETAIL / NARRATIVE,실물 규격·인쇄 사양 또는 원본 아트보드 확인 필요.,NO,초대장·티켓·패키지 첫 배치 검토. 실제 아트보드 또는 규격·권리 확인 전에는 창작적 우선순위를 확정하지 않는 HOLD 자산.,HOLD,REVIEWED,HOLD,초대장·티켓·패키지 첫 배치 검토. 실제 아트보드 또는 규격·권리 확인 전에는 창작적 우선순위를 확정하지 않는 HOLD 자산.,2026-08-09,,UNKNOWN
